Uniprot,Gene description,Organ,GO
P49747,Cartilage oligomeric matrix protein,Heart,GO:0062023;GO:0070062;GO:0031012;GO:0005576;GO:0005615;GO:0032991;GO:0036122;GO:0005509;GO:0005518;GO:0005201;GO:0043395;GO:0008201;GO:0005178;GO:0002020;GO:0043394;GO:0009887;GO:0006915;GO:0048844;GO:0030509;GO:0030282;GO:1990079;GO:0090398;GO:0002063;GO:0035988;GO:0030199;GO:0003417;GO:0060173;GO:0035264;GO:0050881;GO:0043066;GO:1900047;GO:0070527;GO:1902732;GO:0051260;GO:0016485;GO:0009306;GO:0030500;GO:0010468;GO:0006986;GO:0001501;GO:0043588;GO:0035989;GO:0097084;GO:0014829
P20674,Cytochrome c oxidase subunit 5A,Heart,GO:0005743;GO:0005758;GO:0031966;GO:0005739;GO:0045277;GO:0004129;GO:0009055;GO:0046872;GO:0045333;GO:0006123
P10606,Cytochrome c oxidase subunit 5B,Heart,GO:0005743;GO:0031966;GO:0005739;GO:0045277;GO:0004129;GO:0046872;GO:0045333;GO:0006123;GO:0007585
Q6Q6R5,Cysteine rich protein 3,Heart,GO:0005737;GO:0046872
O75462,Cytokine receptor like factor 1,Heart,GO:0097058;GO:0005829;GO:0009897;GO:0005576;GO:0005615;GO:0043235;GO:0019955;GO:0004896;GO:0097696;GO:0019221;GO:2000672;GO:0043524;GO:0008284;GO:0001657
P02511,Crystallin alpha B,Heart,GO:0032432;GO:0030424;GO:0097512;GO:0009986;GO:0005737;GO:0005829;GO:0043197;GO:0070062;GO:0005764;GO:0031430;GO:0005739;GO:0005654;GO:0005634;GO:0043204;GO:0032991;GO:0097060;GO:0030018;GO:0001540;GO:0042802;GO:0046872;GO:0008017;GO:0042803;GO:0044877;GO:0005212;GO:0005198;GO:0051082;GO:0060561;GO:0071480;GO:0002088;GO:0031109;GO:0006936;GO:0007517;GO:1905907;GO:0043066;GO:0030308;GO:0045892;GO:0010629;GO:0032387;GO:0031333;GO:2000378;GO:0006457;GO:0042026;GO:0050821;GO:0043067;GO:0032355;GO:0009408;GO:0042542;GO:0001666;GO:0051403;GO:0007021
Q14894,Crystallin mu,Heart,GO:0005737;GO:0005829;GO:0070062;GO:0005739;GO:0005634;GO:0005782;GO:0050661;GO:0042803;GO:0047127;GO:0070324;GO:0003714;GO:0006554;GO:0000122;GO:0007605;GO:0042403;GO:0070327
Q9Y534,Cold shock domain containing C2,Heart,GO:0005737;GO:0005634;GO:0003730;GO:0003723;GO:0006397;GO:0043488
P50461,Cysteine and glycine rich protein 3,Heart,GO:0005737;GO:0005856;GO:0005829;GO:0005654;GO:0005634;GO:0030018;GO:0003779;GO:0042805;GO:0042802;GO:0046872;GO:0008307;GO:0031433;GO:0060048;GO:0003300;GO:0048738;GO:0055003;GO:0035995;GO:0042593;GO:0006954;GO:0008286;GO:0006874;GO:0046716;GO:0060537;GO:1903919;GO:0045662;GO:0141212;GO:1903920;GO:0045663;GO:0045944;GO:0033365;GO:1903076;GO:0002026;GO:0045214;GO:0007519;GO:0033292
O75638,Cancer/testis antigen 2,Heart,GO:0005813;GO:0070525
Q8WWM9,Cytoglobin,Heart,GO:0005737;GO:0005829;GO:0043005;GO:0043025;GO:0005634;GO:0070025;GO:0004096;GO:0047888;GO:0020037;GO:0005506;GO:0141118;GO:0098809;GO:0016491;GO:0019825;GO:0005344;GO:0004601;GO:0004784;GO:0019395;GO:0032966;GO:0010764;GO:2000490;GO:0046210;GO:0015671;GO:0019430;GO:0001666;GO:0006979
Q8N907,DAN domain BMP antagonist family member 5,Heart,GO:0005576;GO:0005615;GO:0016015;GO:0003283;GO:0061371;GO:0003140;GO:0007368;GO:0030514;GO:1900108;GO:0030512;GO:0038092;GO:0035582;GO:0038101;GO:0023019;GO:0003281
Q6PH85,Defective in cullin neddylation 1 domain containing 2,Heart,GO:0005737;GO:0005634;GO:0000151;GO:0097602;GO:0031624;GO:0032182;GO:2000436;GO:0045116;GO:2000434
Q99489,D-aspartate oxidase,Heart,GO:0005737;GO:0005829;GO:0005782;GO:0005777;GO:0008445;GO:0047821;GO:0071949;GO:0006533;GO:0006531;GO:0019478;GO:0007625;GO:0042445;GO:0007320;GO:0050877;GO:0010646
Q16698,"2,4-dienoyl-CoA reductase 1",Heart,GO:1902494;GO:0005829;GO:0005759;GO:0005739;GO:0005654;GO:0005634;GO:0008670;GO:0042802;GO:0070402;GO:0006635;GO:0120162
P17661,Desmin,Heart,GO:0097512;GO:0051286;GO:0005911;GO:0005829;GO:0070062;GO:0005916;GO:0014704;GO:0005882;GO:0045111;GO:0031594;GO:0005635;GO:0005634;GO:0042383;GO:0030018;GO:0008092;GO:0042802;GO:0005200;GO:0007010;GO:0045109;GO:0006936;GO:0006998;GO:0008016;GO:0060538
Q9BPW9,Dehydrogenase/reductase 9,Heart,GO:0005789;GO:0043231;GO:0004022;GO:0004745;GO:0047044;GO:0047023;GO:0016854;GO:0047035;GO:0042904;GO:0008209;GO:0030855;GO:0042448;GO:0042572;GO:0008202
O95057,DIRAS family GTPase 1,Heart,GO:0005886;GO:0019003;GO:0005525;GO:0003924;GO:0007165
Q9UBP4,Dickkopf WNT signaling pathway inhibitor 3,Heart,GO:0005615;GO:0039706;GO:0048019;GO:0030325;GO:0009653;GO:0032348;GO:1902613;GO:0090090;GO:2000065;GO:0045892;GO:0017015;GO:0016055
Q18PE1,Docking protein 7,Heart,GO:0005739;GO:0005654;GO:0005886;GO:0045202;GO:0008289;GO:0019901;GO:0007528;GO:0061098
Q92784,Double PHD fingers 3,Heart,GO:0035060;GO:0000785;GO:0071565;GO:0005654;GO:0016514;GO:0008270;GO:0006338;GO:0007517;GO:0007399;GO:0045597;GO:2000781;GO:0045663;GO:0070316;GO:2000045;GO:0030071;GO:2000819;GO:0006357
O14531,Dihydropyrimidinase like 4,Heart,GO:0005829;GO:0031005;GO:0016812;GO:0007399
Q9H6Z9,Egl-9 family hypoxia inducible factor 3,Heart,GO:0005737;GO:0005829;GO:0005654;GO:0005634;GO:0016706;GO:0008198;GO:0160082;GO:0031418;GO:0031545;GO:0006915;GO:0071456;GO:0006974;GO:2001056;GO:0018126;GO:0042127;GO:0043523;GO:0001666
O14602,Eukaryotic translation initiation factor 1A Y-linked,Heart,GO:0005737;GO:0003743;GO:0000049;GO:0006413
O60739,Eukaryotic translation initiation factor 1B,Heart,GO:0016282;GO:0043024;GO:0003723;GO:0003743;GO:0006446
Q9NRM1,Enamelin,Heart,GO:0005788;GO:0031012;GO:0005576;GO:0030345;GO:0036305;GO:0097186;GO:0031214;GO:0070175
P17813,Endoglin,Heart,GO:0009986;GO:0072563;GO:0009897;GO:0005615;GO:0005925;GO:0016604;GO:0005886;GO:0043235;GO:0048185;GO:0015026;GO:0005534;GO:0005539;GO:0042802;GO:0042803;GO:0030546;GO:0050431;GO:0005024;GO:0004888;GO:0034713;GO:0005114;GO:0048844;GO:0055009;GO:1905222;GO:0030509;GO:0060348;GO:0001569;GO:0003209;GO:0003208;GO:0007155;GO:0060326;GO:0016477;GO:0003273;GO:0048870;GO:0071260;GO:0022009;GO:0070483;GO:0035912;GO:0003203;GO:0001837;GO:0003198;GO:0070278;GO:0022617;GO:0001947;GO:0030336;GO:0001937;GO:0010629;GO:0060392;GO:0000122;GO:0030512;GO:0003148;GO:0045766;GO:0030513;GO:0032967;GO:1905007;GO:0010628;GO:0051897;GO:0060391;GO:0003084;GO:0045944;GO:1905065;GO:0030155;GO:0042127;GO:0006355;GO:0042325;GO:0017015;GO:0001666;GO:0009410;GO:0048745;GO:0007179;GO:0097084;GO:0001570;GO:0048845;GO:0003222;GO:0042060
Q9Y2D4,Exocyst complex component 6B,Heart,GO:0000145;GO:0006887;GO:0006893;GO:0006886;GO:0090148;GO:0000281;GO:0006904;GO:0090522
P00451,Coagulation factor VIII,Heart,GO:0030134;GO:0005788;GO:0033116;GO:0005576;GO:0005615;GO:0005796;GO:0005886;GO:0031093;GO:0005507;GO:0016491;GO:0006953;GO:0007596;GO:0007597
Q6UWF9,Family with sequence similarity 180 member A,Heart,GO:0005576
P98095,Fibulin 2,Heart,GO:0062023;GO:0031012;GO:0005576;GO:1903561;GO:0005509;GO:0050840;GO:0030023;GO:0005201;GO:0010811
O76093,Fibroblast growth factor 18,Heart,GO:0005737;GO:0005576;GO:0005615;GO:0005730;GO:0008083;GO:0005105;GO:0005111;GO:0009653;GO:0001525;GO:0008283;GO:0007267;GO:0002063;GO:0001958;GO:0070371;GO:0008543;GO:0001957;GO:0030324;GO:0022008;GO:0045766;GO:0043536;GO:0008284;GO:0032332;GO:2000546;GO:0070374;GO:0043406;GO:0043410;GO:0030949;GO:0030334;GO:0007165;GO:0048010
Q9GZV9,Fibroblast growth factor 23,Heart,GO:0005737;GO:0005788;GO:0005576;GO:0005615;GO:0005796;GO:0008083;GO:0005105;GO:0055074;GO:0071354;GO:0044320;GO:0071374;GO:0071305;GO:0070371;GO:0008543;GO:0030643;GO:0030502;GO:0046888;GO:0045668;GO:0022008;GO:0055062;GO:0008284;GO:0045893;GO:0070374;GO:0043410;GO:0090080;GO:0010980;GO:0030334;GO:0010966;GO:0032026;GO:1904383;GO:0042369
Q2V2M9,Formin homology 2 domain containing 3,Heart,GO:0005737;GO:0005856;GO:0030018;GO:0051015;GO:0055003;GO:0030866;GO:0045214
Q7Z7B0,Filamin A interacting protein 1,Heart,GO:0015629;GO:0005829;GO:0098978;GO:0005730;GO:0005886;GO:0099010;GO:1903119
Q14315,Filamin C,Heart,GO:0043034;GO:0005737;GO:0005856;GO:0005829;GO:0005925;GO:0045171;GO:0005886;GO:0042383;GO:0016528;GO:0030018;GO:0051015;GO:0030506;GO:0008092;GO:0042802;GO:0045214
Q99958,Forkhead box C2,Heart,GO:0000785;GO:0016604;GO:0005654;GO:0005634;GO:0031490;GO:0001216;GO:0001228;GO:0000981;GO:0042802;GO:1990841;GO:0000978;GO:0000977;GO:0043565;GO:1990837;GO:0000976;GO:0009653;GO:0003275;GO:0048844;GO:0097746;GO:0001974;GO:0001569;GO:0043010;GO:0060038;GO:0030154;GO:0030199;GO:0035050;GO:0048703;GO:0072011;GO:0072144;GO:0007507;GO:0008286;GO:0001946;GO:0007498;GO:0001656;GO:1902257;GO:0120163;GO:0000122;GO:0014032;GO:0007219;GO:0001503;GO:0048343;GO:0072112;GO:0033630;GO:0090050;GO:0045893;GO:0010595;GO:0045944;GO:0035470;GO:0046620;GO:0006357;GO:0009725;GO:0001756;GO:0001657;GO:0048010;GO:0055010
A2A2Y4,FERM domain containing 3,Heart,GO:0005856;GO:0016020;GO:0008092;GO:0031032
Q7Z6J6,FERM domain containing 5,Heart,GO:0005912;GO:0005856;GO:0016020;GO:0008092;GO:0005178;GO:0019901;GO:0031032;GO:2000146;GO:0045785;GO:0030334
Q5TBA9,FRY microtubule binding protein,Heart,GO:0005938;GO:0005813;GO:0030427;GO:0000922;GO:0004857;GO:0000902;GO:1904428;GO:0031175
P18505,Gamma-aminobutyric acid type A receptor subunit beta1,Heart,GO:0034707;GO:0030425;GO:1902711;GO:0098982;GO:0043005;GO:0005635;GO:0005886;GO:0099634;GO:0048787;GO:0098685;GO:0045202;GO:1902495;GO:0150047;GO:0050811;GO:0004890;GO:0022851;GO:0015276;GO:0099507;GO:0030594;GO:1904315;GO:0071420;GO:0021954;GO:1902476;GO:0007214;GO:0006811;GO:0042698;GO:0032570;GO:0009636;GO:0007165
P78334,Gamma-aminobutyric acid type A receptor subunit epsilon,Heart,GO:0034707;GO:0032590;GO:1902711;GO:0043005;GO:0005886;GO:0098794;GO:0045211;GO:0045202;GO:1902495;GO:0004890;GO:0022851;GO:1902476;GO:0007214;GO:1904862;GO:2001226;GO:0060078;GO:0051932
O95257,Growth arrest and DNA damage inducible gamma,Heart,GO:0005737;GO:0005634;GO:0006915;GO:0030154;GO:0043065;GO:0120162;GO:0046330;GO:1900745;GO:0051726
Q8N428,Polypeptide N-acetylgalactosaminyltransferase 16,Heart,GO:0005794;GO:0000139;GO:0030246;GO:0046872;GO:0004653;GO:0006493;GO:0018242;GO:0018243
P43694,GATA binding protein 4,Heart,GO:0000785;GO:0016604;GO:0005654;GO:0005634;GO:0090575;GO:0070410;GO:0003677;GO:0001216;GO:0001228;GO:0000981;GO:0051525;GO:0019901;GO:0000978;GO:0000977;GO:0061629;GO:0043565;GO:1990837;GO:0000976;GO:0008270;GO:0003180;GO:0060413;GO:0003289;GO:0003290;GO:0036302;GO:0003162;GO:0003190;GO:0061026;GO:0003215;GO:0003208;GO:0045165;GO:0061049;GO:0007267;GO:0071333;GO:0048617;GO:0035054;GO:0003197;GO:0007492;GO:0001947;GO:0060575;GO:0008584;GO:2001234;GO:0010507;GO:0010667;GO:1902176;GO:0000122;GO:0045766;GO:0030513;GO:0045893;GO:0045944;GO:0010575;GO:0086004;GO:0006355;GO:0009612;GO:0033189;GO:0009410;GO:0060290;GO:0003281;GO:0042060
Q9Y6H8,Gap junction protein alpha 3,Heart,GO:0005922;GO:0005886;GO:0005243;GO:0055077;GO:0007267;GO:1990349;GO:0007601
P36382,Gap junction protein alpha 5,Heart,GO:0042995;GO:0005922;GO:0005921;GO:0014704;GO:0005886;GO:0071253;GO:0097718;GO:0086076;GO:0086077;GO:0086078;GO:0086075;GO:0086079;GO:0086020;GO:0055077;GO:0001525;GO:0048844;GO:0086044;GO:0003283;GO:0086053;GO:0086054;GO:0003161;GO:0010643;GO:0086064;GO:0007267;GO:0003158;GO:0016264;GO:0007507;GO:0003174;GO:0045776;GO:0003105;GO:0003151;GO:0010652;GO:0045907;GO:0006813;GO:0003193;GO:0086055;GO:0098910;GO:0060371;GO:0098904;GO:0098905;GO:0055117;GO:0010649;GO:0098906;GO:0060373;GO:0060307;GO:0086021;GO:0042311;GO:1990029;GO:0003281
P43220,Glucagon like peptide 1 receptor,Heart,GO:0016020;GO:0005886;GO:0004967;GO:0044508;GO:0017046;GO:0004888;GO:0007190;GO:0007189;GO:0007166;GO:0046879;GO:0007611;GO:0045776;GO:0045777;GO:0007204;GO:0031204;GO:0008016;GO:1990911
P17174,Glutamic-oxaloacetic transaminase 1,Heart,GO:0005737;GO:0005829;GO:0070062;GO:0005634;GO:0004069;GO:0047801;GO:0004609;GO:0030170;GO:0006103;GO:0006532;GO:0006533;GO:0006531;GO:0032869;GO:0055089;GO:0006094;GO:0019550;GO:0006536;GO:0006114;GO:0043490;GO:0007219;GO:0006107;GO:0051384
Q99680,G protein-coupled receptor 22,Heart,GO:0005886;GO:0004930;GO:0030030;GO:0032870;GO:0007186
P46089,G protein-coupled receptor 3,Heart,GO:0005737;GO:0005886;GO:0004930;GO:0007189;GO:0043950;GO:0120162;GO:0051480;GO:0040020;GO:0019222
P06396,Gelsolin,Heart,GO:0030478;GO:0015629;GO:0072562;GO:0030864;GO:0005737;GO:0005829;GO:0070062;GO:0005576;GO:0005615;GO:1904813;GO:0005925;GO:0030027;GO:0045335;GO:0005886;GO:0002102;GO:0016528;GO:0034774;GO:0003779;GO:0051015;GO:0005509;GO:0045159;GO:0036313;GO:0005546;GO:0051693;GO:0030042;GO:0007015;GO:0030041;GO:0051014;GO:0008154;GO:1990000;GO:0051016;GO:0086003;GO:0030031;GO:0071346;GO:0007417;GO:0060271;GO:0097284;GO:0046597;GO:0006911;GO:0051127;GO:2001056;GO:0010628;GO:1902174;GO:1903923;GO:0031648;GO:1903903;GO:1903906;GO:0071801;GO:1903909;GO:0055119;GO:0097017;GO:0035994;GO:0042989;GO:0014891
B0YJ81,3-hydroxyacyl-CoA dehydratase 1,Heart,GO:0005783;GO:0005789;GO:0016020;GO:0018812;GO:0019899;GO:0046848;GO:0102158;GO:0071529;GO:0030497;GO:0035338;GO:0010811;GO:0065003;GO:0030148;GO:0042761
P55084,Hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta,Heart,GO:0005783;GO:0005740;GO:0016507;GO:0005743;GO:0042645;GO:0005741;GO:0005739;GO:0003857;GO:0003985;GO:0003988;GO:0050633;GO:0004300;GO:0106222;GO:0003723;GO:0071222;GO:0006635;GO:0010467
O96004,Heart and neural crest derivatives expressed 1,Heart,GO:0000785;GO:0005737;GO:0005730;GO:0005654;GO:0005634;GO:0090575;GO:0043425;GO:0001228;GO:0000981;GO:0001227;GO:0019899;GO:0042802;GO:0042803;GO:0000978;GO:0000977;GO:0061629;GO:0001221;GO:0001525;GO:0001824;GO:0003218;GO:0003219;GO:0060411;GO:0060536;GO:0035050;GO:0003144;GO:0007507;GO:0001947;GO:0060485;GO:0001707;GO:0043433;GO:0045892;GO:1903026;GO:0000122;GO:0042475;GO:0045944;GO:0006357;GO:0001829;GO:0060707;GO:0055010
Q9UBP5,Hes related family bHLH transcription factor with YRPW motif 2,Heart,GO:0000785;GO:0005737;GO:0005654;GO:0005634;GO:0017053;GO:0000987;GO:0003700;GO:0000981;GO:0001227;GO:0042826;GO:0042802;GO:0046983;GO:0000978;GO:0061629;GO:0043565;GO:1990837;GO:0009948;GO:0009952;GO:0003180;GO:0060842;GO:0035910;GO:0060413;GO:0003161;GO:0060317;GO:0003214;GO:0010659;GO:0060038;GO:0014898;GO:0003215;GO:0060411;GO:0060948;GO:0003208;GO:0045165;GO:0072359;GO:0090102;GO:0060977;GO:0035912;GO:0003199;GO:0003198;GO:0060347;GO:0060716;GO:0014031;GO:0003150;GO:0070168;GO:0010667;GO:2000723;GO:0045892;GO:0010629;GO:0045746;GO:0051151;GO:0000122;GO:0060633;GO:2000678;GO:0007219;GO:0003151;GO:0060045;GO:0010460;GO:0045944;GO:0065004;GO:0061156;GO:0003184;GO:0045607;GO:0050767;GO:0006357;GO:2001212;GO:0051145;GO:0003195;GO:0003186;GO:0036304;GO:0097084;GO:0001570;GO:0055015;GO:0060412;GO:0003222
P25021,Histamine receptor H2,Heart,GO:0030425;GO:0005886;GO:0045202;GO:0004969;GO:0030594;GO:0007268;GO:0007187;GO:0001696;GO:0006955;GO:0045907
P83110,HtrA serine peptidase 3,Heart,GO:0005576;GO:0004175;GO:0042802;GO:0004252;GO:0008236;GO:0030514;GO:0030512;GO:0006508
Q2T9L4,Inhibitory synaptic factor 1,Heart,GO:0098982;GO:0014069;GO:0060080;GO:0099084
P78413,Iroquois homeobox 4,Heart,GO:0000785;GO:0005634;GO:0000981;GO:0000978;GO:0048468;GO:0048561;GO:0007507;GO:0000122;GO:0030182;GO:0006357
P78412,Iroquois homeobox 6,Heart,GO:0000785;GO:0005634;GO:0001228;GO:0000981;GO:0000978;GO:0048468;GO:0030182;GO:0045893;GO:0006357
Q9UKP3,Integrin subunit beta 1 binding protein 2,Heart,GO:0030018;GO:0005509;GO:0005178;GO:0017124;GO:0008270;GO:0051298;GO:0007517;GO:0007165
Q9BR39,Junctophilin 2,Heart,GO:0005789;GO:0030314;GO:0014701;GO:0005634;GO:0005886;GO:0016529;GO:0030018;GO:0003677;GO:0001227;GO:0070300;GO:0005547;GO:0080025;GO:0032266;GO:0005546;GO:0070273;GO:0010314;GO:0001786;GO:0055074;GO:0060402;GO:0060316;GO:0055024;GO:0060314
Q9NS61,Potassium voltage-gated channel interacting protein 2,Heart,GO:0005737;GO:0030425;GO:0071193;GO:0005886;GO:0045202;GO:0008076;GO:0005509;GO:0046923;GO:0042802;GO:0005267;GO:0015459;GO:0044877;GO:0044325;GO:0001508;GO:0007268;GO:0045163;GO:0005513;GO:0086009;GO:0086013;GO:0006936;GO:1903766;GO:0006813;GO:0008016;GO:0060306;GO:1903764;GO:1901379;GO:0009966;GO:0007165
Q15842,Potassium inwardly rectifying channel subfamily J member 8,Heart,GO:0098978;GO:0008282;GO:0030016;GO:0005886;GO:0031004;GO:0048787;GO:0042383;GO:0008076;GO:0005524;GO:0015272;GO:0019829;GO:0005242;GO:0017098;GO:0099508;GO:1902282;GO:0002250;GO:0006915;GO:0060922;GO:0070588;GO:0061762;GO:0060976;GO:0051607;GO:0008340;GO:0030010;GO:0045444;GO:0015908;GO:0048144;GO:0010467;GO:0061535;GO:0003007;GO:0098662;GO:0001822;GO:0098915;GO:0001774;GO:0050905;GO:0044546;GO:0038066;GO:1990573;GO:0071805;GO:0006813;GO:0009306;GO:0150103;GO:0008217;GO:0002027;GO:0034765;GO:0033198;GO:0034097;GO:0034976;GO:0043330;GO:0001666;GO:0032868;GO:0002931;GO:0032496;GO:1904638;GO:0009410;GO:0051124;GO:0019226;GO:0150104;GO:0042311;GO:0003229
Q9H511,Kelch like family member 31,Heart,GO:0005737;GO:0005634;GO:0046329;GO:0001933
Q2WGJ6,Kelch like family member 38,Heart,GO:0031463;GO:0005737;GO:1990756;GO:0043161
Q8IXQ5,Kelch like family member 7,Heart,GO:0031463;GO:0005737;GO:0005829;GO:0005730;GO:0005654;GO:0048471;GO:0005886;GO:0042802;GO:0042803;GO:1990756;GO:0043161;GO:0016567
A5PL33,KRAB-A domain containing 1,Heart,
P07195,Lactate dehydrogenase B,Heart,GO:0005737;GO:0005829;GO:0070062;GO:0016020;GO:0045121;GO:0005743;GO:0005739;GO:1990204;GO:0042802;GO:0019900;GO:0004459;GO:0051287;GO:0006089;GO:0019674;GO:0006090
Q86WU2,Lactate dehydrogenase D,Heart,GO:0005743;GO:0005739;GO:0004458;GO:0008720;GO:0071949;GO:0050660;GO:1903457
Q8WWI1,LIM domain 7,Heart,GO:0016324;GO:0009986;GO:0005737;GO:0005829;GO:0005925;GO:0005739;GO:0005635;GO:0005634;GO:0000151;GO:0046872;GO:0004842;GO:0045944;GO:0016567;GO:0030155;GO:0023051
Q0VAK6,Leiomodin 3,Heart,GO:0005737;GO:0005856;GO:0031430;GO:0030016;GO:0005865;GO:0003785;GO:0005523;GO:0007015;GO:0045010;GO:0006936;GO:0030239;GO:0051694;GO:0048743;GO:0048741;GO:0030240;GO:0006941
P06858,Lipoprotein lipase,Heart,GO:1902494;GO:0009986;GO:0042627;GO:0005576;GO:0005615;GO:0005886;GO:0034361;GO:0034185;GO:0005509;GO:0043395;GO:0008201;GO:0004465;GO:0071813;GO:0052739;GO:0008970;GO:0004620;GO:0042803;GO:0043495;GO:0005102;GO:0004806;GO:0071398;GO:0031670;GO:0042632;GO:0034371;GO:0006633;GO:0006631;GO:0034375;GO:0055096;GO:0006644;GO:1904179;GO:2000343;GO:0032722;GO:0010886;GO:0045600;GO:0050729;GO:0032731;GO:0032755;GO:0010884;GO:0010744;GO:0010890;GO:0032760;GO:0009617;GO:0009749;GO:0019433;GO:0070328;GO:0006641;GO:0034372
Q96DD0,Leucine rich repeat containing 39,Heart,GO:0031430;GO:0035556
Q8IUZ0,Leucine rich repeat containing 49,Heart,GO:0034451;GO:0005737;GO:0005874
Q8N112,Leucine rich single-pass membrane protein 2,Heart,GO:0016020
P0DP58,Ly6/neurotoxin 1,Heart,GO:0030425;GO:0005783;GO:0005886;GO:0098552;GO:0045202;GO:0033130;GO:0030548;GO:0095500;GO:0099601
P48740,MBL associated serine protease 1,Heart,GO:0005829;GO:0005576;GO:0005615;GO:0005654;GO:0005509;GO:0048306;GO:0042802;GO:0008233;GO:0042803;GO:0004252;GO:0001867;GO:0045916;GO:0031638
Q9BUT9,MAPK regulated corepressor interacting protein 2,Heart,GO:0005737;GO:0010494;GO:0005634
P40925,Malate dehydrogenase 1,Heart,GO:0005813;GO:0005737;GO:0005829;GO:0070062;GO:0005615;GO:0047860;GO:0047995;GO:0030060;GO:0004470;GO:0006108;GO:0043490;GO:0006734;GO:0006739;GO:0006107;GO:0006099
P50221,Mesenchyme homeobox 1,Heart,GO:0000785;GO:0005737;GO:0005634;GO:0003682;GO:0001228;GO:0003700;GO:0000981;GO:0071837;GO:0000978;GO:0043565;GO:1990837;GO:0060218;GO:0006357;GO:0061056;GO:0061053;GO:0001757
Q6UX53,Methyltransferase like 7B,Heart,GO:0005829;GO:0005789;GO:0005811;GO:0008757;GO:0018708;GO:0032259
O95140,Mitofusin 2,Heart,GO:0005829;GO:0015630;GO:0005741;GO:0005739;GO:0005525;GO:0003924;GO:1990606;GO:0031625;GO:0009060;GO:0006915;GO:0001825;GO:0048593;GO:0008053;GO:0007006;GO:0051646;GO:0046580;GO:0048662;GO:0120162;GO:1905461;GO:1904707;GO:0034497;GO:0006626;GO:0006986;GO:0061734
Q9Y5U8,Mitochondrial pyruvate carrier 1,Heart,GO:0098800;GO:0005743;GO:0005739;GO:0050833;GO:0006850
O14807,Muscle RAS oncogene homolog,Heart,GO:0005886;GO:0000164;GO:0003925;GO:0019003;GO:0005525;GO:0030742;GO:0003924;GO:0030036;GO:1990830;GO:0007265
Q8IXM3,Mitochondrial ribosomal protein L41,Heart,GO:0005743;GO:0005762;GO:0005739;GO:1990904;GO:0003723;GO:0003735;GO:0006915;GO:0032543;GO:0006412
P00846,Mitochondrially encoded ATP synthase membrane subunit 6,Heart,GO:0005743;GO:0005739;GO:0045259;GO:0045263;GO:0015078;GO:0015986;GO:0042776;GO:0055093
P03928,Mitochondrially encoded ATP synthase membrane subunit 8,Heart,GO:0005743;GO:0005739;GO:0045259;GO:0045263;GO:0015078;GO:0015986;GO:0042776
P00395,Mitochondrially encoded cytochrome c oxidase I,Heart,GO:0005743;GO:0031966;GO:0005739;GO:0045277;GO:0004129;GO:0020037;GO:0046872;GO:0009060;GO:0045333;GO:0021549;GO:0006123;GO:0022904;GO:0046688;GO:0051602;GO:0001666;GO:0006979
P00403,Mitochondrially encoded cytochrome c oxidase II,Heart,GO:0016020;GO:0005743;GO:0005759;GO:0031966;GO:0005739;GO:0045277;GO:0005507;GO:0004129;GO:0042773;GO:0045333;GO:0007595;GO:0006123;GO:0001666
P00414,Mitochondrially encoded cytochrome c oxidase III,Heart,GO:0005743;GO:0031966;GO:0005739;GO:0045277;GO:0004129;GO:0045333;GO:0006123;GO:0008535
P00156,Mitochondrially encoded cytochrome b,Heart,GO:0016020;GO:0005743;GO:0005739;GO:0045275;GO:0046872;GO:0044877;GO:0008121;GO:0031100;GO:0045333;GO:0015990;GO:0006122;GO:0046686;GO:0051592;GO:0033590;GO:0046688;GO:0045471;GO:0033762;GO:0055093;GO:0001666;GO:0046689;GO:0009636;GO:0009410
P03886,Mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1,Heart,GO:0030425;GO:0005743;GO:0031966;GO:0005739;GO:0043025;GO:0045271;GO:0008137;GO:0009060;GO:0006120;GO:0032981;GO:0042776;GO:0033194;GO:0001666;GO:0014070;GO:0009410
P03891,Mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2,Heart,GO:0005743;GO:0005739;GO:0045271;GO:0035255;GO:0008137;GO:0019901;GO:0009060;GO:0006120;GO:0032981;GO:0042776;GO:0072593;GO:0001666
P03897,Mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3,Heart,GO:0005743;GO:0005739;GO:0045271;GO:0008137;GO:0009060;GO:0071385;GO:0006120;GO:0042776;GO:0009642;GO:0006979
P03905,Mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4,Heart,GO:0005743;GO:0005739;GO:0045271;GO:0008137;GO:0048039;GO:0009060;GO:0021549;GO:0015990;GO:0001701;GO:0006120;GO:0032981;GO:0042776;GO:0045471;GO:0001666;GO:0035094
P03901,Mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L,Heart,GO:0005743;GO:0005739;GO:0045271;GO:0008137;GO:0009060;GO:0006120;GO:0042776
P03915,Mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5,Heart,GO:0005743;GO:0005739;GO:0045271;GO:0008137;GO:0009060;GO:0015990;GO:0006120;GO:0032981;GO:0042776;GO:0042542;GO:0001666
